Date	TMax	TMin	Precip	Snow	SDep	EstRs	EsWind	EsTDew	Penm48	PreTay	ASCEr	ASCEg	85Harg
 	C	C	In*100	In*100	In	MJ/m2	m/s	C	mm/day	mm/day	mm/day	mm/day	mm/day
2/4/1979	10.95	4.14	73.32284	0	0	8.11023582855539	2	2.14	1.72998267388365	1.13402455020159	2.06299334563926	1.49565512717637	1.40852819772154
2/5/1979	8.149999	-2.96	37.92323	0	0	12.3783445014229	2	-4.96	1.86686640937377	1.18745705166676	2.31352703753819	1.64872027679661	1.45174857552557
2/6/1979	8.43	-4.49	3.955118	0	0	13.7906691436884	2	-6.49	1.96559088971098	1.23634071630009	2.50057648813893	1.76911692908401	1.52814651382095
2/7/1979	11.85	-2.61	0	0	0	14.7116998267765	2	-4.61	2.25859780226614	1.39180483817934	2.99284455908953	2.09834380553446	1.85195618729821
2/8/1979	13.37	-0.1400004	0	0	0	14.2188658621827	2	-2.14	2.35204859035125	1.47041064071575	3.08310261478465	2.17409174972958	1.968024186368
2/9/1979	9.88	-6.550001	0	0	0	15.9859610423407	2	-8.550001	2.18890212378125	1.35348601077987	2.94684596979605	2.05791376036842	1.7354472056999
2/10/1979	16.46	-2.74	0	0	0	16.8364838672579	2	-4.74	2.73419980745472	1.60740197219117	3.99115702220299	2.73636182481841	2.4069360767307
2/11/1979	20.45	0.3200001	0	0	0	17.0487845975251	2	-1.68	3.07530336539808	1.77829836826532	4.6333087129752	3.15833229857774	2.84822802963658
2/12/1979	20.65	3.959999	0	0	0	16.0411052971123	2	1.959999	3.06081256305664	1.872554001703	4.31821842403329	3.00520382909884	2.79682305359693
2/13/1979	25.45	4.710001	0	0	0	17.233364923612	2	2.710001	3.5265071239639	2.03956458281674	5.43038766813925	3.69666970404238	3.44083148705728
2/14/1979	29.28	7.659999	0	0	0	17.3642698994653	2	5.659999	3.86837566618649	2.22474086570048	6.09303268386165	4.13495002552315	3.91830480933725
2/15/1979	27.29	7.800001	0	0	0	17.0907013692312	2	5.800001	3.71474001327224	2.23058947190758	5.57195771190934	3.83581203022633	3.65055881254041
2/16/1979	8.87	-7.48	0	0	0	16.9430110603315	2	-9.48	2.23816771887252	1.47122241979719	2.9139202059512	2.06751872110697	1.73525028114736
2/17/1979	1.84	-8.98	2.571811	0	0	13.5990050744659	2	-10.98	1.61068596531762	1.13548940078823	1.84667136519514	1.35676958538141	1.09022063704379
2/18/1979	9.200001	-8.67	0	0	0	17.8444200108374	2	-10.67	2.31287842064179	1.52144464591802	3.07423523728157	2.17282383598163	1.79911438150764
2/19/1979	14.29	-4.75	0	0	0	18.1932557376144	2	-6.75	2.76236515938705	1.77400534119923	3.83655994544401	2.68749004546074	2.34836581779443
2/20/1979	22.24	0.6400002	0	0	0	18.6482002630224	2	-1.36	3.46918468187628	2.12696495924503	5.21971877772727	3.59351565256556	3.28660711274103
2/21/1979	24.52	3.930001	0	0	0	18.4406592990198	2	1.930001	3.68469272096463	2.29663591145473	5.46693774587147	3.78801762861964	3.55139257116543
2/22/1979	25.94	9.250001	0	0	0	17.1473964759585	2	7.250001	3.74319093205611	2.4754710402691	5.19337050998759	3.68789485446305	3.57296955194664
2/23/1979	23.46	9.12	6.572441	0	0	16.1650273975488	2	7.12	3.46551089559945	2.37272457387884	4.58191240733894	3.30432272344554	3.21058314876665
2/24/1979	15.66	3.639999	0	0	0	14.9921344948024	2	1.639999	2.76296995897773	1.95400166767794	3.4059235882847	2.49569746987633	2.3701618364793
2/25/1979	14.85	-2.81	0	0	0	18.5927746379581	2	-4.81	2.93921388374826	1.9966178255042	3.90766634163112	2.78950209387227	2.50361172262401
2/26/1979	18.84	0.3399997	0	0	0	18.8758144207946	2	-1.66	3.32068849970245	2.22905115542336	4.55159114525589	3.23176352132306	2.97930789283935
2/27/1979	24.12	5.42	0	0	0	18.8132665092251	2	3.42	3.8046261214638	2.54382461363383	5.33280582298604	3.78087734781798	3.60697786775292
2/28/1979	19.62	5.24	0	0	0	17.083264820301	2	3.24	3.30416892815866	2.33803691192864	4.23478296142801	3.08540321985453	2.95157921833106
3/1/1979	23.42	4.059999	16.06811	0	0	19.1449746012555	2	2.059999	3.79995329559123	2.54868005920807	5.34510063726739	3.78683337343733	3.60480768190272
3/2/1979	23.81	10.02	28.55591	0	0	16.3179926705575	2	8.02	3.61548748566324	2.58124335483011	4.66647254824674	3.41338151790332	3.38420929419027
3/3/1979	17.24	6.280001	1.845039	0	0	14.3455407511457	2	4.280001	2.90853652336446	2.13310285843128	3.51522186811081	2.6124399423727	2.57558279333342
3/4/1979	13.23	0.2000003	0	0	0	16.5263869742212	2	-1.8	2.78405198589937	2.04092082768915	3.36225543942264	2.48697424068324	2.33514316085415
3/5/1979	17.62	0.330001	0	0	0	19.2073884834422	2	-1.669999	3.35601556456756	2.38036521279893	4.38815402892118	3.17661952190027	2.96605191361158
3/6/1979	20.9	2.87	0	0	0	19.5290492689413	2	0.8700001	3.69459833595913	2.60347041835809	4.94770665232368	3.56807187283712	3.39217504980808
3/7/1979	24.15	4.81	0	0	0	20.0326134612344	2	2.81	4.04659932687978	2.8205780715672	5.59112570637647	4.00610151878153	3.85785313995709
3/8/1979	27.76	6.33	0	0	0	20.6538316996734	2	4.33	4.44107379198929	3.03701012563962	6.41312415481709	4.54693223437725	4.42631171329653
3/9/1979	19.56	8.320001	0	0	0	15.2141587480571	2	6.320001	3.23736371430365	2.43980053357543	3.9086875529226	2.92959739611706	2.93225939576671
3/10/1979	10.91	4.22	1.298307	0	0	10.1226739591507	2	2.22	2.10557892324088	1.61644869191276	2.33416705040398	1.78111148337156	1.80970390855284
3/11/1979	18.36	-0.3700002	0	0	0	20.7516965726456	2	-2.37	3.61426576063086	2.61901635754484	4.75643985516226	3.45373959562381	3.22577323622024
3/12/1979	21.39	3.48	0	0	0	20.3665047488071	2	1.48	3.90684932756709	2.84944727034413	5.13629665203627	3.74601412300025	3.59605745018052
3/13/1979	28.7	7.560001	0	0	0	21.3029242044903	2	5.560001	4.69143965491112	3.31341823233191	6.65274322258908	4.7662773480572	4.70058560704745
3/14/1979	19.57	7.389999	0	0	0	16.7410581750863	2	5.389999	3.45126606033933	2.64914474388343	4.15635716515841	3.12903542003837	3.11366908460449
3/15/1979	10.42	3.440001	44.26378	0	0	10.9411218204922	2	1.440001	2.18048721175295	1.70726776192049	2.39045293349872	1.83650625498203	1.86452208232971
3/16/1979	14.15	3.21	7.943701	0	0	15.9739447402085	2	1.21	2.9414924418529	2.29905630458397	3.38396041896147	2.57350414715502	2.52045881481758
3/17/1979	26.57	7.75	1.697362	0	0	21.2122186373068	2	5.75	4.56759314498709	3.37348491010291	6.1273387308734	4.47830943881357	4.42931798409169
3/18/1979	24.11	13.74	16.8063	0	0	15.0472710584986	2	11.74	3.66286370565284	2.87835040930829	4.38547874084747	3.3422138920392	3.48252566515843
3/19/1979	24.64	11.24	42.14567	0	0	18.1850007257896	2	9.239999	4.11244516990019	3.19958372528081	5.07129303893265	3.82464582686395	3.87398541129082
3/20/1979	26.19	9.52	59.64173	0	0	20.5820554688368	2	7.52	4.53033459090091	3.45688911465476	5.83810818112226	4.33817863887167	4.33800224243862
3/21/1979	23.97	13.08	34.85276	0	0	15.9703037443918	2	11.08	3.80023172698228	3.01450475082849	4.53982746071557	3.46851952189411	3.59710562467941
3/22/1979	20.89	7.38	41.52362	0	0	18.8950066461059	2	5.38	3.88104915922671	3.05597834964126	4.68261786091965	3.54733986191068	3.52954625361883
3/23/1979	17.86	5.620001	0	0	0	17.9909890501646	2	3.620001	3.52281935882178	2.80636744358834	4.1225618771698	3.14723190666873	3.11972165132617
3/24/1979	18.16	4.24	0	0	0	19.6685780202063	2	2.24	3.71990728537224	2.95213545577369	4.42700617979023	3.36088215657853	3.28441619539586
3/25/1979	25.05	5.130001	0	0	0	22.981482394135	2	3.130001	4.69454224546422	3.56499522283904	6.23078055174034	4.58432754241597	4.49964769832741
3/26/1979	27.38	7.62	0	0	0	22.8991624845628	2	5.62	4.95418995784271	3.77518215878299	6.60149663977412	4.86602647339843	4.84976753080486
3/27/1979	27.52	8.719999	0	0	0	22.6135852526692	2	6.719999	4.96765937500121	3.83108723984741	6.51460638325855	4.83440798541129	4.84473746526291
3/28/1979	28.49	13.16	1.393543	0	0	20.6205970726494	2	11.16	4.88151291835205	3.88327082747742	6.119585672269	4.63322094097438	4.7438606732349
3/29/1979	27.38	15.2	20.28425	0	0	18.0407597785921	2	13.2	4.45177344668898	3.61630381051662	5.36568921756113	4.12532942737623	4.30573871992008
3/30/1979	24.82	15.26	20.86299	0	0	15.2066400732175	2	13.26	3.83280707047169	3.13850249803133	4.47638030633616	3.47270038649211	3.70895065151835
3/31/1979	25.65	9.960001	9.056299	0	0	21.4745753325892	2	7.960001	4.72929867335996	3.78870554785483	5.85951476055099	4.44468658027139	4.48599710085348
4/1/1979	24.08	13.96	10.04764	0	0	16.1409839712599	2	11.96	3.92084477095774	3.22490313314333	4.56857827074418	3.5469026925135	3.75041590762639
4/2/1979	15.87	6.33	0	0	0	15.9054665834254	2	4.33	3.21174366681436	2.65642147493572	3.57256939324384	2.78669956752527	2.85173090814363
4/3/1979	22.27	5.180001	0	0	0	23.0132345143225	2	3.180001	4.56022940117869	3.66210809629954	5.63161218277601	4.26083657037046	4.19603932874784
4/4/1979	20.29	3.28	0	0	0	23.2280846997574	2	1.28	4.37652356828203	3.53529608913938	5.33635732703916	4.04738436803143	3.94169610055053
4/5/1979	26.07	5.949999	0	0	0	24.5446901594825	2	3.949999	5.11832703969012	4.03557278638991	6.66893505168978	4.9722939681008	4.94410399874129
4/6/1979	25.39	8.4	0	0	0	23.1118563873571	2	6.4	4.94804880683146	4.00299183402304	6.1514420592171	4.66938168892829	4.68961579216007
4/7/1979	29.18	11.79	0	0	0	23.1896074752339	2	9.79	5.3790328654717	4.3491258682391	6.80288621827525	5.15839445551425	5.2794643610567
4/8/1979	29.23	15.03	4.180315	0	0	20.9466990163868	2	13.03	5.1274321416785	4.24494320215149	6.23757301747741	4.81117844205346	5.0077829883611
4/9/1979	25.73	7.809999	11.52362	0	0	24.0175518704404	2	5.809999	5.11009689147018	4.14288079674038	6.40188040500726	4.85237810917716	4.86852127582466
4/10/1979	28.33	11.51	16.54095	0	0	23.2621073117939	2	9.509999	5.3356875650646	4.3665785199549	6.64623938212375	5.07101405177912	5.18627644405899
4/11/1979	21.62	11.32	2.899173	0	0	17.4352520805682	2	9.32	3.95216270129546	3.33204948445713	4.49285738822803	3.52426373669549	3.69194836203925
4/12/1979	24.99	8.87	0	0	0	23.2693316689068	2	6.87	4.99781842035678	4.13182077738196	6.07449802241808	4.66175693444534	4.70387643091404
4/13/1979	22.52	9.41	0	0	0	20.9141698801693	2	7.41	4.48668595056381	3.77537999688683	5.21999307027366	4.06531362205949	4.13858689951431
4/14/1979	29.87	8.57	0	0	0	25.864071176369	2	6.57	5.79514308050999	4.63503263661795	7.65469273863235	5.72373471748083	5.82703461827557
4/15/1979	31.18	11.66	0	0	0	25.1253286276565	2	9.66	5.90841337690724	4.80166040012833	7.62897837203553	5.76742676432804	5.94747101228493
4/16/1979	30.92	12.25	1.427323	0	0	24.8356703718542	2	10.25	5.86755121705868	4.81052206480341	7.47287825565325	5.68128862587157	5.86629948639813
4/17/1979	24.84	16.69	43.79528	0	0	14.5465142837177	2	14.69	3.82526572932294	3.25674846034094	4.33555101216494	3.42854805819413	3.80768793614293
4/18/1979	30.89	13.38	0	0	0	24.38842663281	2	11.38	5.84441322340717	4.85330986789811	7.31183968923839	5.60406152568526	5.810241814215
4/19/1979	28.34	15.72	19.09646	0	0	20.5297257110773	2	13.72	5.07289462303442	4.33060616750403	5.97162460761532	4.68327098451519	4.93847015347736
4/20/1979	28.72	15.04	27.68268	0	0	21.7044786358545	2	13.04	5.28609346566243	4.50288011020525	6.28223712011278	4.91074723627865	5.14123640722831
4/21/1979	26.33	16.12	5.617323	0	0	17.8141014713425	2	14.12	4.48439632123635	3.85672671066945	5.13972321855982	4.065222133913	4.38189698060323
4/22/1979	24.68	12.58	0	0	0	20.4554856491533	2	10.58	4.71454287620737	4.04906737583408	5.42990149696943	4.27573045858265	4.45827003674393
4/23/1979	27.19	12.52	0	0	0	23.038622283151	2	10.52	5.32200726411394	4.53557715710604	6.32817898291354	4.93682249635826	5.09824798918813
4/24/1979	30.82	12.8	0	0	0	25.3154327915887	2	10.8	6.00831466712163	5.03115937960751	7.50311288539339	5.76384916416442	5.97592940387673
4/25/1979	34.13	15.03	0	0	0	25.7132756322653	2	13.03	6.44799271055739	5.37376036081465	8.22596190460914	6.29197920198455	6.62292238901205
4/26/1979	22.69	12.1	0	0	0	18.9405247448178	2	10.1	4.33729714146669	3.75835454405339	4.87974747658522	3.87124076910495	4.08083821550515
4/27/1979	27.46	11.94	1.094134	0	0	24.1063231473454	2	9.940001	5.51616131054819	4.71281774294922	6.59338376637121	5.13922542510001	5.29271802037219
4/28/1979	23.49	8.33	0	0	0	24.2013812432729	2	6.33	5.08624641787639	4.36537563448196	5.94854936865557	4.65016844507361	4.70018764776386
4/29/1979	23.34	13.65	33.74961	0	0	17.7852111261107	2	11.65	4.24707436172414	3.69521035504351	4.75694723072913	3.78752700462489	4.06859995590982
4/30/1979	23.67	11.83	3.624094	0	0	20.8120499197192	2	9.829999	4.70717101256478	4.09584389502137	5.34353527646488	4.23529718304127	4.41529769830507
5/1/1979	27.11	15.36	57.76772	0	0	21.7285141854909	2	13.36	5.18689864270205	4.58653364405706	5.90945593331671	4.71821578326058	4.86025565117157
5/2/1979	32.81	17.39	0	0	0	24.9339350239304	2	15.39	6.28902949060479	5.48409868670497	7.54722282880053	5.9388060469047	6.15968970044388
5/3/1979	26.83	15.12	9.105118	0	0	21.8390201963476	2	13.12	5.18416354758114	4.59575488401248	5.88837035996097	4.70748826440774	4.84598414816357
5/4/1979	18.66	6.76	0	0	0	22.7528674360507	2	4.76	4.43152721979071	3.93826460268322	4.84307704265887	3.8779986034515	3.82395904015071
5/5/1979	24.55	6.580001	0	0	0	27.5707767523849	2	4.580001	5.61132443630127	4.83083383857115	6.71487548029718	5.21999192385822	5.16661935228052
5/6/1979	32.53	9.869999	0	0	0	28.7590247668642	2	7.869999	6.65937688533572	5.52297204357055	8.74887519319171	6.61763282742012	6.83616937129306
5/7/1979	34.73	14.18	0	0	0	27.9515778783107	2	12.18	6.90095482194685	5.82947842589909	8.83794434087429	6.77590244875846	7.09350785182374
5/8/1979	34.62	16.96	0	0	0	26.6987594433492	2	14.96	6.7805574318269	5.86937747430818	8.34812119429048	6.51460944763649	6.80901191311888
5/9/1979	33.15	18.21	0	0	0	25.0224732089448	2	16.21	6.39208570635767	5.6394830618428	7.59471320301876	6.01499555320992	6.26115033138525
5/10/1979	31.47	19.48	2.631968	0	0	22.2315700914358	2	17.48	5.77597360806038	5.16902570126089	6.64490670482457	5.33133187076815	5.59439999713095
5/11/1979	22.1	11.63	3.083583	0	0	20.9860665604282	2	9.629999	4.61003378602399	4.13150749026571	5.05611380408523	4.07582989717862	4.16239481960174
5/12/1979	23.34	5.44	0	0	0	28.1483891317873	2	3.44	5.56726098586095	4.84014121134015	6.57756415011212	5.13669123554774	5.0529002099857
5/13/1979	27.14	9.95	0	0	0	27.4699815744426	2	7.95	5.99025820557642	5.2233787800506	7.13334840204875	5.58917034780918	5.62498466299863
5/14/1979	30.6	10.66	0	0	0	28.6097223767707	2	8.66	6.52188424431891	5.57983485164931	8.13862561748937	6.28088517966757	6.43174700780376
5/15/1979	29.62	11.11	0	0	0	28.1087770693788	2	9.110001	6.37038529552329	5.51310844235732	7.77144469213369	6.04942317531971	6.16469330339991
5/16/1979	27.75	9.910001	0	0	0	27.9820652312507	2	7.910001	6.13543982124271	5.3417778726332	7.36578027285001	5.75820474199805	5.81119791542835
5/17/1979	28.73	12.41	0	0	0	26.9859474731666	2	10.41	6.16025122835092	5.41934091359603	7.28895411529782	5.74677345760542	5.84267466430499
5/18/1979	32.5	14.43	0	0	0	27.7711567520752	2	12.43	6.71591805730199	5.84682931455614	8.20824067976518	6.41500580693521	6.64212292358637
5/19/1979	34.42	17.8	0	0	0	26.7466071463176	2	15.8	6.84122688524302	6.02931136954742	8.25375776992041	6.50984430942264	6.80741190220931
5/20/1979	32.55	20.21	33.59212	0	0	23.0510963047392	2	18.21	6.06830043877972	5.47306304010314	6.9832790972528	5.61960728785368	5.91315897948654
5/21/1979	28.92	19.55	13.90669	0	0	19.1989863304523	2	17.55	5.03576289359003	4.55525408261319	5.6250916134285	4.56063809247302	4.90014752152624
5/22/1979	25.62	15.02	0	0	0	21.3991932088568	2	13.02	5.06443480931065	4.57636837519815	5.61748763765127	4.54314523230824	4.71586257310353
5/23/1979	28.81	14.07	0	0	0	26.0117322246859	2	12.07	6.08026465749411	5.42204246743058	7.05533125655489	5.61869629810896	5.73907478525726
5/24/1979	27.92	16.1	0	0	0	22.9690815759814	2	14.1	5.55093587203469	5.01251099180416	6.2584159373395	5.0460572023027	5.224178939013
5/25/1979	27.1	13.64	0	0	0	24.999066290672	2	11.64	5.75109759930851	5.1651954271834	6.54547230426704	5.24571383010845	5.34397792655887
5/26/1979	30.12	12.93	0	0	0	27.8620196325059	2	10.93	6.47606905416949	5.7025539956567	7.7412967890871	6.09390681229416	6.23696524499547
5/27/1979	32.28	16.21	23.23504	0	0	26.9212824035299	2	14.21	6.63622040146789	5.892631915472	7.88389939523388	6.24728525013971	6.47242555811287
5/28/1979	32.45	19.86	3.316378	0	0	23.6479936584511	2	17.86	6.17698575266054	5.59049064424445	7.09874832407488	5.71935117579073	6.00733312938209
5/29/1979	35.47	17.66	0	0	0	27.8099969985602	2	15.66	7.15379349526814	6.29580523720647	8.7344723277986	6.8664326711755	7.22261430106052
5/30/1979	35.26	19.47	0	0	0	26.5105994760532	2	17.47	6.96315314141621	6.21722827736399	8.29979030139616	6.59903383793984	6.93611523182436
5/31/1979	32.96	18.61	11.65984	0	0	25.5428435668739	2	16.61	6.54069216298597	5.88113818351144	7.63803767320303	6.1119809022411	6.37767412684965
6/1/1979	24.37	17.42	132.8858	0	0	15.3794689527426	2	15.42	3.99989408593185	3.60560018234483	4.34743421025059	3.53678232635694	3.92566447354255
6/2/1979	23.06	17.05	10.71299	0	0	13.5428122324977	2	15.05	3.5912443875924	3.21652137451755	3.88097143162388	3.15357707856746	3.57164502119744
6/3/1979	29.61	14.65	2.868504	0	0	26.5186041064961	2	12.65	6.27810974723295	5.62459255575924	7.29225940938845	5.81748198372884	5.96087791231623
6/4/1979	28.15	17.7	42.59449	0	0	21.3557032887395	2	15.7	5.34382482494858	4.86339006217432	5.95754605771713	4.83499840202132	5.08912957858824
6/5/1979	30.58	17.79	20.97205	0	0	24.2787369060669	2	15.79	6.07654988355945	5.50588453646234	6.9402635541085	5.59297976601636	5.81574142474159
6/6/1979	32.86	19.54	0	0	0	24.6762342736733	2	17.54	6.407983592619	5.80433948269005	7.39918731030918	5.95489727910859	6.23629747787016
6/7/1979	35.04	21.45	0	0	0	24.7671128801841	2	19.45	6.68741221365506	6.06461598455528	7.77905251119535	6.26064241353411	6.60924859071396
6/8/1979	34.02	21.42	7.733858	0	0	23.7882603560145	2	19.42	6.40310544637294	5.82739096470784	7.36804554678333	5.95208758578312	6.29188973225137
6/9/1979	32.92	21.1	6.812205	0	0	22.943753577269	2	19.1	6.13269813374724	5.59147156447077	6.99528184070414	5.66496005053475	5.99805834002806
6/10/1979	26.73	17.85	4.825197	0	0	18.9840868345409	2	15.85	4.81762265055017	4.3866608609299	5.29949358153147	4.31562223810696	4.63231906736283
6/11/1979	26.11	12.18	0	0	0	26.0153716673169	2	10.18	5.80376257087401	5.23625912200316	6.57474662884925	5.27568423899539	5.33285662934362
6/12/1979	28.99	13.48	0	0	0	27.2035368170476	2	11.48	6.30515504924117	5.6445896016366	7.33549425647304	5.8426588001955	5.9597501700087
6/13/1979	32.43	15.07	0	0	0	28.2001044370984	2	13.07	6.8553562511513	6.07227306550382	8.232033416719	6.49647098795654	6.72993974522113
6/14/1979	33.9	15.81	0	0	0	28.4904201156333	2	13.81	7.07488141341903	6.23939914383925	8.60377343294208	6.76506843483019	7.06220228530464
6/15/1979	33.98	15.25	0	0	0	28.8322066546439	2	13.25	7.12152523412549	6.25253537492596	8.73003840018584	6.83976838649043	7.14560285439429
6/16/1979	34.05	15.79	0	0	0	28.5828205731869	2	13.79	7.10562600160887	6.26055176713693	8.66115756717919	6.80453414417977	7.10949596637937
6/17/1979	35.28	17.12	0	0	0	28.4032723101881	2	15.12	7.243431407808	6.39134430651536	8.8440186729929	6.95537943868202	7.31244455025999
6/18/1979	37.1	18.56	0	0	0	28.416180332721	2	16.56	7.47903822889046	6.59014832151972	9.20790899679767	7.23192309619298	7.67500414104992
6/19/1979	36.28	21.41	0	0	0	25.9754096539624	2	19.41	7.04434160765966	6.36251002910293	8.3061904566617	6.65426199366731	7.03356466029871
6/20/1979	37.47	21.57	0	0	0	26.6944525659031	2	19.57	7.30557287115531	6.56502549142013	8.72532745113115	6.95808816077218	7.38304495691953
6/21/1979	37.25	21.91	0	0	0	26.2720057016279	2	19.91	7.21403555462295	6.50468185221578	8.56181895647503	6.84690164435655	7.26100046923841
6/22/1979	36.69	21.53	0	0	0	26.1777345167824	2	19.53	7.1272646502955	6.42880445690089	8.43541250559594	6.74939128693028	7.1425859995568
6/23/1979	36.4	19.86	0	0	0	27.2667365029294	2	17.86	7.2462368194176	6.47411736212079	8.70092442486715	6.90926018801821	7.29659474694885
6/24/1979	34.93	19.32	0	0	0	26.7199432458356	2	17.32	6.98197038956968	6.26689196795184	8.27439879150253	6.59801130454829	6.92515910470151
6/25/1979	33.34	21.7	68.40945	0	0	22.7193171076797	2	19.7	6.14497644707326	5.61217200490585	7.00438105410826	5.67895033720209	6.03335233842862
6/26/1979	29.34	23.07	26.62047	0	0	13.8425378722579	2	21.07	4.0879770944806	3.6806198226674	4.52714502608498	3.68188700615028	4.29278661417357
6/27/1979	33.16	21.63	0	0	0	22.5730714747959	2	19.63	6.09785257368783	5.56837828671694	6.94345929379079	5.63042399281002	5.98345849520688
