Date,TMax,TMin,Prcp
1954-12-25,29.8418601,16.3958598,0.0000000
1954-12-26,28.8698600,10.4378608,0.0000000
1954-12-27,32.5238600,-6.1041385,0.0000000
1954-12-28,33.5678601,19.6538597,0.0000000
1954-12-29,33.6398600,22.6058603,0.0970235
1954-12-30,37.6178602,29.6438601,0.1967637
1954-12-31,46.2938601,30.5978600,0.3298800
1955-01-01,36.1998768,29.1258766,0.0113601
1955-01-02,30.2598766,10.1538759,0.0000000
1955-01-03,25.9038767,6.1938762,0.0037867
1955-01-04,27.1278764,5.6718763,0.0568007
1955-01-05,30.2238766,10.2798770,0.0378671
1955-01-06,29.0538767,4.2498763,0.0000000
1955-01-07,26.2818768,-5.6861245,0.0000000
1955-01-08,32.0778766,-2.7161217,0.0000000
1955-01-09,32.2038766,5.4198774,0.0000000
1955-01-10,32.0778766,16.7598760,0.0000000
1955-01-11,24.3378769,1.1538776,0.0000000
1955-01-12,34.0758766,6.1038759,0.0000000
1955-01-13,35.1558767,18.1638764,0.0000000
1955-01-14,28.0458768,-0.8981248,0.0000000
1955-01-15,34.0578767,11.0178767,0.0037867
1955-01-16,31.2498766,16.9758758,0.0257496
1955-01-17,30.4758766,9.2718763,0.0000000
1955-01-18,36.0738765,23.9418764,0.0000000
1955-01-19,32.2398766,22.1598769,0.0000000
1955-01-20,36.1458768,14.0238769,0.0000000
1955-01-21,32.2758766,24.8598764,0.0000000
1955-01-22,35.1378767,29.9538767,0.0000000
1955-01-23,33.1938766,27.0918764,0.0000000
1955-01-24,36.1638768,20.1078762,0.0000000
1955-01-25,34.1478766,21.0438762,0.0000000
1955-01-26,41.0418764,12.0618766,0.0000000
1955-01-27,40.0518770,10.0818759,0.0000000
1955-01-28,38.1078767,9.1458768,0.0000000
1955-01-29,42.1038767,19.1178767,0.0037867
1955-01-30,39.2058765,31.1418766,0.1514685
1955-01-31,39.1158770,29.1258766,0.0037867
1955-02-01,34.8220204,17.8300206,0.1108350
1955-02-02,31.7980203,2.9980192,0.0000000
1955-02-03,34.6420204,4.8880196,0.0000000
1955-02-04,38.3140203,4.9600195,0.0000000
1955-02-05,38.8000203,15.7780199,0.0000000
1955-02-06,35.8840203,19.7920200,0.0000000
1955-02-07,45.7120201,17.9200209,0.0000000
1955-02-08,46.3060200,25.3720202,0.0184725
1955-02-09,39.8440206,22.9960204,0.0036945
1955-02-10,38.6920204,15.7060200,0.0000000
1955-02-11,41.5360207,20.6920200,0.0000000
1955-02-12,49.7080206,31.5100204,0.0000000
1955-02-13,53.5780199,25.6420204,0.0000000
1955-02-14,53.7400202,27.6220202,0.0000000
1955-02-15,54.7300206,23.6800206,0.0000000
1955-02-16,46.7560200,31.7800203,0.1440855
1955-02-17,41.7160205,25.6960204,0.0000000
1955-02-18,33.6520204,14.6080206,0.0000000
1955-02-19,39.7540202,9.8920208,0.0000000
1955-02-20,38.7460204,16.8760210,0.0000000
1955-02-21,45.6760202,10.8820212,0.0000000
1955-02-22,43.6600204,24.6880205,0.0000000
1955-02-23,45.6580206,10.8820212,0.0000000
1955-02-24,45.5860207,15.7960204,0.0000000
1955-02-25,38.7280204,-0.0619787,0.0036945
1955-02-26,34.7500203,26.6140203,0.0110835
1955-02-27,30.7360204,17.3800206,0.0923625
1955-02-28,36.6580202,2.0080206,0.0000000
1955-03-01,43.9192757,25.1092760,0.0000000
1955-03-02,41.9572754,31.8412757,0.0000000
1955-03-03,37.8712759,20.9332757,0.0000000
1955-03-04,36.8992755,13.8772764,0.0000000
1955-03-05,41.8672759,14.8312760,0.0000000
1955-03-06,54.0352755,12.0952751,0.0000000
1955-03-07,59.9392750,25.4692757,0.0000000
1955-03-08,60.8932762,25.0012753,0.0041436
1955-03-09,51.8212763,28.9612758,0.2651910
1955-03-10,45.9172759,25.9192757,0.0000000
1955-03-11,52.8832749,32.9392757,0.0000000
1955-03-12,48.0232752,26.3152757,0.0000000
1955-03-13,40.8952760,27.7012757,0.0000000
1955-03-14,37.9612758,15.8032759,0.0000000
1955-03-15,41.8852755,15.9652762,0.0000000
1955-03-16,49.8592760,10.0792754,0.0000000
1955-03-17,50.9392750,19.8892759,0.0000000
1955-03-18,57.9052765,15.1012753,0.0000000
1955-03-19,50.8672751,22.6972758,0.0000000
1955-03-20,43.9552757,14.9212763,0.0000000
1955-03-21,49.4092760,21.0592760,0.0000000
1955-03-22,45.9532759,25.0912756,0.0000000
1955-03-23,49.7692757,33.8932757,0.0000000
1955-03-24,51.8032759,32.1652757,0.0000000
1955-03-25,58.8412756,28.9792758,0.0000000
1955-03-26,58.8952751,24.0832757,0.0000000
1955-03-27,58.8772764,37.9072758,0.0082872
1955-03-28,53.8912756,38.8972758,0.0165744
1955-03-29,51.7492764,31.8592757,0.4350790
1955-03-30,45.4312760,21.3652753,0.0000000
1955-03-31,64.7992764,27.7012757,0.0000000
1955-04-01,59.8732658,26.1232663,0.0410987
1955-04-02,38.9572665,18.9952666,0.0000000
1955-04-03,41.9992661,15.9172657,0.0000000
1955-04-04,51.5752664,22.0552663,0.0000000
1955-04-05,55.8772671,20.0752664,0.0000000
1955-04-06,60.8992670,20.9212661,0.0000000
1955-04-07,64.9312666,22.9372667,0.0000000
1955-04-08,68.8912680,24.0532665,0.0000000
1955-04-09,62.8612673,36.1132664,0.0041099
1955-04-10,47.9212669,27.8872663,0.0082197
1955-04-11,49.8832672,25.9432664,0.0000000
1955-04-12,59.9632662,25.1512668,0.0000000
1955-04-13,55.0312666,35.7532665,0.0000000
1955-04-14,47.1112673,25.0792668,0.0000000
1955-04-15,52.0072660,21.7132662,0.0000000
1955-04-16,49.7752664,29.8672666,0.0082197
1955-04-17,43.8892665,29.8672666,0.3567369
1955-04-18,38.9752664,24.8812666,0.0772656
1955-04-19,39.8932669,26.8432664,0.0000000
1955-04-20,44.0872667,31.9372665,0.0000000
1955-04-21,49.9372667,33.8992665,0.0000000
1955-04-22,52.8712669,34.8172666,0.0000000
1955-04-23,48.2632662,34.9072665,0.0000000
1955-04-24,51.0352661,29.8852665,0.0041099
1955-04-25,45.9052663,28.8412662,0.0727447
1955-04-26,38.0212665,26.9152664,0.0772656
1955-04-27,43.8892665,16.8532665,0.0000000
1955-04-28,42.8992661,31.7932664,0.0000000
1955-04-29,51.7552671,28.8232663,0.0000000
1955-04-30,59.8372667,27.0412662,0.0000000
1955-05-01,52.0151913,31.8371917,0.0000000
1955-05-02,56.8931913,23.7911916,0.0000000
1955-05-03,55.9211914,33.9431917,0.0000000
1955-05-04,64.8851906,32.9891917,0.0000000
1955-05-05,75.7931930,30.0191916,0.0000000
1955-05-06,76.8191925,32.1431917,0.0000000
1955-05-07,74.8751926,34.9871916,0.0000000
1955-05-08,73.6331917,36.8411916,0.0000000
1955-05-09,68.8811928,28.8311915,0.0000000
1955-05-10,75.8651913,31.9991917,0.0000000
1955-05-11,72.9671902,37.0031918,0.0000000
1955-05-12,71.7791904,32.0171917,0.0000000
1955-05-13,63.6431930,26.9051916,0.0000000
1955-05-14,54.4991915,24.0611917,0.0000000
1955-05-15,48.8831917,30.0191916,0.0200000
1955-05-16,54.7511921,29.8031916,0.0000000
1955-05-17,63.7871929,39.8651917,0.0000000
1955-05-18,74.9111900,32.0891917,0.0000000
1955-05-19,80.8331917,37.1651917,0.0000000
1955-05-20,82.7771915,47.8391918,0.0000000
1955-05-21,72.7511921,36.8771915,0.0000000
1955-05-22,69.9611900,30.0551916,0.0000000
1955-05-23,66.0011921,29.7491917,0.0000000
1955-05-24,61.7531910,39.8471917,0.0000000
1955-05-25,59.9171919,29.8751918,0.0000000
1955-05-26,59.8631924,35.8871916,0.0000000
1955-05-27,67.8911907,22.0451919,0.0000000
1955-05-28,78.8351906,30.1091918,0.0000000
1955-05-29,77.8091911,40.0991915,0.0000000
1955-05-30,71.6351906,38.8391918,0.0000000
1955-05-31,55.8491915,26.9771915,0.0000000
1955-06-01,64.5602292,27.9302303,0.0000000
1955-06-02,72.8222295,36.4262299,0.0000000
1955-06-03,72.6782297,44.7962301,0.0000000
1955-06-04,78.7442312,43.7162302,0.0000000
1955-06-05,79.7882310,41.8262299,0.0000000
1955-06-06,87.8882310,39.9182300,0.0000000
1955-06-07,92.8742284,44.9402299,0.0000000
1955-06-08,95.7902334,47.0102301,0.0000000
1955-06-09,96.8882276,47.0462301,0.0000000
1955-06-10,86.9702306,46.2362304,0.3091911
1955-06-11,90.8582303,48.8822309,0.0000000
1955-06-12,82.7582303,50.9342298,0.0000000
1955-06-13,78.7262308,39.8462301,0.0348831
1955-06-14,75.5222295,42.1682300,0.0475679
1955-06-15,63.8762308,38.1182300,0.0000000
1955-06-16,69.8702306,28.9562302,0.0000000
1955-06-17,73.7762308,42.7082303,0.0000000
1955-06-18,76.8002313,37.9202302,0.0000000
1955-06-19,81.8762308,38.8382302,0.0000000
1955-06-20,80.8682317,40.5842298,0.0000000
1955-06-21,79.1942312,37.9562302,0.0000000
1955-06-22,77.5202306,42.4922297,0.0000000
1955-06-23,66.0002313,40.0262299,0.0000000
1955-06-24,65.9462301,30.2522300,0.0039640
1955-06-25,70.7342298,39.1622299,0.0118920
1955-06-26,73.7042291,38.0642300,0.0039640
1955-06-27,76.8182317,30.2162300,0.0000000
1955-06-28,76.5842298,47.8202306,0.0000000
1955-06-29,67.8002313,26.1122299,0.0000000
1955-06-30,67.8002313,35.9942301,0.0000000
1955-07-01,66.5830685,32.7790687,0.0000000
1955-07-02,60.7690693,35.7130687,0.0000000
1955-07-03,60.8950687,37.7110685,0.0000000
1955-07-04,65.7910675,40.6810687,0.0000000
1955-07-05,69.7150680,34.8670687,0.0000000
1955-07-06,66.6550701,39.7090688,0.0000000
1955-07-07,69.8950687,28.8550688,0.0000000
1955-07-08,71.7310696,41.8330685,0.0040470
1955-07-09,65.8990700,47.7910692,0.2387703
1955-07-10,72.7210682,37.8910688,0.0000000
1955-07-11,78.7330685,36.8470689,0.0000000
1955-07-12,87.7330685,41.8690684,0.0000000
1955-07-13,90.7210682,47.8090679,0.0000000
1955-07-14,91.8010654,46.8550684,0.0000000
1955-07-15,88.7950687,51.7690693,0.0000000
1955-07-16,82.6930698,54.5230688,0.0000000
1955-07-17,81.6490700,34.7230688,0.0000000
1955-07-18,85.5910675,37.7110685,0.0000000
1955-07-19,86.7430698,41.8150689,0.0000000
1955-07-20,86.9050701,44.8030686,0.0000000
1955-07-21,88.6150680,44.8030686,0.0000000
1955-07-22,90.4870663,48.5830685,0.0000000
1955-07-23,90.6130657,48.7810696,0.0000000
1955-07-24,85.8070690,46.8370688,0.0000000
1955-07-25,91.5310696,42.6970685,0.0000000
1955-07-26,76.7710682,37.8550688,0.0000000
1955-07-27,74.7730671,44.6950687,0.0000000
1955-07-28,85.5730671,37.8730688,0.0000000
1955-07-29,85.6090679,37.8190688,0.0000000
1955-07-30,86.5630691,41.8510689,0.0000000
1955-07-31,88.7590679,43.9210690,0.0000000
1955-08-01,86.8637096,42.8537117,0.0000000
1955-08-02,85.6577129,41.9897116,0.0000000
1955-08-03,82.7237110,39.8297111,0.0000000
1955-08-04,86.8637096,35.1857113,0.0000000
1955-08-05,89.6897125,41.9357113,0.0000000
1955-08-06,94.5857113,45.9317109,0.0000000
1955-08-07,88.6457126,55.2197115,0.0000000
1955-08-08,85.6217121,43.8257116,0.0299045
1955-08-09,87.7277122,42.7997113,0.0000000
1955-08-10,89.6537117,44.8517110,0.0000000
1955-08-11,90.6617107,44.9057114,0.0000000
1955-08-12,85.7477115,41.8457109,0.0000000
1955-08-13,85.4417114,37.8137113,0.0000000
1955-08-14,84.5777122,37.9937112,0.0000000
1955-08-15,84.6497104,35.9237112,0.0000000
1955-08-16,81.7517128,36.9317113,0.0000000
1955-08-17,86.7557106,39.8837115,0.0000000
1955-08-18,88.7537117,41.8277114,0.0000000
1955-08-19,84.7577129,39.8657111,0.0000000
1955-08-20,85.7297111,38.8937112,0.0000000
1955-08-21,85.7837124,38.9297111,0.0000000
1955-08-22,84.7397125,36.8057114,0.0000000
1955-08-23,84.6137096,36.8237114,0.0000000
1955-08-24,81.7517128,37.7417114,0.0000000
1955-08-25,76.6217121,34.6997113,0.0000000
1955-08-26,81.5717121,33.7997113,0.0000000
1955-08-27,83.7137096,32.8637112,0.0000000
1955-08-28,86.4857113,32.0357113,0.0000000
1955-08-29,87.6377102,32.0897113,0.0000000
1955-08-30,87.6377102,32.9897113,0.0000000
1955-08-31,85.8017128,33.9977112,0.0000000
1955-09-01,92.7528908,32.9928886,0.0000000
1955-09-02,95.7768913,38.2308887,0.0000000
1955-09-03,98.5668900,36.6828885,0.0000000
1955-09-04,95.8128853,36.4308887,0.0000000
1955-09-05,96.6948883,36.3408888,0.0000000
1955-09-06,92.6808891,35.6748886,0.0000000
1955-09-07,85.6248890,35.0628885,0.0000000
1955-09-08,78.7488896,32.0388886,0.0000000
1955-09-09,79.8288902,31.9308886,0.0000000
1955-09-10,84.7248890,32.0208886,0.0000000
1955-09-11,80.9088875,36.3768888,0.0000000
1955-09-12,80.7828880,32.0568886,0.0000000
1955-09-13,78.6588875,34.8108885,0.0076624
1955-09-14,55.8348887,41.9388882,0.0337147
1955-09-15,62.6208878,25.8468885,0.5785131
1955-09-16,60.8208878,41.4888882,0.2325546
1955-09-17,57.8688889,34.8288885,0.0000000
1955-09-18,63.7728901,32.1108886,0.0000000
1955-09-19,71.7828880,35.7648885,0.0000000
1955-09-20,68.6508885,34.7748886,0.0000000
1955-09-21,64.6908871,26.6208886,0.0000000
1955-09-22,67.7688889,24.0288885,0.0000000
1955-09-23,63.8268879,30.6348887,0.0000000
1955-09-24,63.8448883,34.8108885,0.0000000
1955-09-25,64.9608898,25.7748886,0.0000000
1955-09-26,73.7268879,20.0328889,0.0000000
1955-09-27,74.3928894,24.2988887,0.0000000
1955-09-28,67.7868893,33.8208886,0.0000000
1955-09-29,73.6908871,25.9368884,0.0000000
1955-09-30,73.7268879,23.9748890,0.0000000
1955-10-01,77.6912987,25.0592974,0.0000000
1955-10-02,74.7392964,30.7292971,0.0000000
1955-10-03,73.5152958,32.5832972,0.0000000
1955-10-04,56.0732966,29.8652971,0.0000000
1955-10-05,70.0412987,28.8932972,0.0000000
1955-10-06,73.2992977,19.8392972,0.0000000
1955-10-07,70.4192971,31.5032972,0.0000000
1955-10-08,70.4732983,26.7332971,0.0000000
1955-10-09,66.8372975,50.4932976,0.0082807
1955-10-10,64.5152958,37.7132973,0.1614743
1955-10-11,58.5752972,19.8572968,0.0000000
1955-10-12,73.4612980,29.8292971,0.0000000
1955-10-13,81.4892964,31.1072972,0.0000000
1955-10-14,75.6032955,37.7672973,0.0000000
1955-10-15,78.5732983,32.9072972,0.0207018
1955-10-16,78.6452965,31.9532972,0.0207018
1955-10-17,80.5532955,32.0792972,0.0000000
1955-10-18,70.6712960,42.8612972,0.0082807
1955-10-19,61.0052979,29.8472971,0.0000000
1955-10-20,64.7132969,28.1192971,0.0000000
1955-10-21,61.7072968,24.9152975,0.0000000
1955-10-22,63.7052979,25.8332971,0.0000000
1955-10-23,52.4732966,22.9352969,0.0000000
1955-10-24,57.3152975,20.0192971,0.0000000
1955-10-25,55.4612980,23.8352969,0.0000000
1955-10-26,44.8952974,31.4852972,0.1324917
1955-10-27,54.0932976,15.1952965,0.0000000
1955-10-28,59.7632969,37.0112972,0.0000000
1955-10-29,64.6952965,28.8212972,0.0000000
1955-10-30,54.7952965,31.5932972,0.0281545
1955-10-31,45.8312973,15.9152975,0.0041404
1955-11-01,42.4930136,22.8190139,0.0078632
1955-11-02,56.5690139,18.7690139,0.0000000
1955-11-03,65.6050147,18.9490137,0.0000000
1955-11-04,59.6650143,43.3570136,0.0000000
1955-11-05,56.6410138,29.8210136,0.0000000
1955-11-06,61.5910121,27.8050138,0.0000000
1955-11-07,63.5350154,19.8850137,0.0000000
1955-11-08,65.4970122,18.8230134,0.0000000
1955-11-09,67.6030124,24.8890140,0.0000000
1955-11-10,59.7550130,25.8250136,0.0000000
1955-11-11,49.4410138,16.7350137,0.0000000
1955-11-12,31.7110138,20.5150135,0.0039316
1955-11-13,36.5710136,11.8030141,0.2626315
1955-11-14,30.6670137,3.6130137,0.0000000
1955-11-15,23.8630137,-9.9229871,0.0078632
1955-11-16,34.5910138,17.4010135,0.2752126
1955-11-17,34.5730138,15.8530141,0.0542562
1955-11-18,41.7550138,28.5970139,0.2036573
1955-11-19,47.5330130,29.8390138,0.0896407
1955-11-20,42.8710136,32.6290137,1.3477554
1955-11-21,34.8070138,21.6490137,0.2779647
1955-11-22,31.6930137,11.7490145,0.0039316
1955-11-23,36.6970139,22.7470139,0.0039316
1955-11-24,39.6310141,21.8110140,0.0000000
1955-11-25,44.4910138,22.6390140,0.0000000
1955-11-26,44.5090133,28.7230138,0.0471793
1955-11-27,43.6090133,28.8130137,0.0000000
1955-11-28,40.5670141,37.3090138,0.0000000
1955-11-29,45.6250140,30.5950137,0.0000000
1955-11-30,44.6350137,27.7330139,0.0078632
1955-12-01,42.7275802,28.8315801,0.3412653
1955-12-02,34.9155801,23.9715800,0.0000000
1955-12-03,34.8615802,21.7215800,0.0038780
1955-12-04,33.7095801,12.6135801,0.0077560
1955-12-05,34.8255800,19.4355801,0.3947819
1955-12-06,37.8315801,31.6935801,0.1047064
1955-12-07,36.7335799,25.3935800,0.0000000
1955-12-08,41.2875798,28.2195803,0.0492508
1955-12-09,38.9835799,21.6855801,0.0232681
1955-12-10,47.2095806,25.6275802,0.0465362
1955-12-11,48.5055794,32.7015801,0.0000000
1955-12-12,45.7155799,30.7215800,0.0000000
1955-12-13,47.6235798,33.4935801,0.0000000
1955-12-14,48.4335794,30.5775802,0.0000000
1955-12-15,40.6935800,24.9435800,0.0000000
1955-12-16,46.5255804,24.7815797,0.0465362
1955-12-17,43.5555802,23.8995801,0.0077560
1955-12-18,40.8015799,31.7295801,0.2008811
1955-12-19,42.4035805,31.1715800,0.1706326
1955-12-20,45.9135801,37.5075800,0.1000528
1955-12-21,50.7375807,40.6755804,0.1772253
1955-12-22,51.7815805,39.4875803,0.2935657
1955-12-23,42.4935800,30.6675801,1.1517703
1955-12-24,35.4735800,13.6935808,0.0000000
1955-12-25,42.0255804,26.7615799,0.0038780
1955-12-26,41.5395804,30.9195801,0.0426582
1955-12-27,34.1415801,21.8475803,0.1966153
1955-12-28,29.8395800,14.5395796,0.0000000
1955-12-29,31.6575800,16.5015799,0.0000000
1955-12-30,33.5655801,17.5095806,0.0000000
1955-12-31,33.7095801,15.6015799,0.0000000
1956-01-01,41.8330108,28.9450106,0.0000000
1956-01-02,38.9890105,23.8150104,0.0000000
1956-01-03,41.9410107,31.7170105,0.0037839
1956-01-04,43.8850106,33.8770104,0.0037839
1956-01-05,43.9750109,31.9150105,0.0000000
1956-01-06,45.8470108,31.9330105,0.0075679
1956-01-07,39.9610109,31.9150105,0.3329872
1956-01-08,31.9870105,11.9170101,0.0756789
1956-01-09,37.9270107,15.1930113,0.0000000
1956-01-10,44.8210105,34.7410105,0.0000000
1956-01-11,47.8450102,28.0270107,0.0000000
1956-01-12,43.9570105,28.0090107,0.0037839
1956-01-13,41.9590103,21.0070105,0.0832468
1956-01-14,44.8210105,33.6970105,0.4729931
1956-01-15,49.7170101,39.5290104,0.4798043
1956-01-16,42.2650104,32.8870105,0.0000000
1956-01-17,44.8030101,27.9010104,0.0000000
1956-01-18,46.8730103,31.9690105,0.1581689
1956-01-19,50.8150112,31.9150105,0.2610922
1956-01-20,47.9170101,31.9870105,0.0037839
1956-01-21,41.0770107,30.9610104,0.0037839
1956-01-22,42.9670101,36.9010104,0.0605431
1956-01-23,41.9590103,26.8210105,0.0037839
1956-01-24,38.7730103,24.8950102,0.0037839
1956-01-25,31.9870105,25.7950106,0.0976258
1956-01-26,36.0550105,16.8670101,0.0862739
1956-01-27,37.0810106,20.5570105,0.0037839
1956-01-28,29.9530105,11.8990097,0.0000000
1956-01-29,28.8910107,0.2530093,0.0000000
1956-01-30,27.9910107,0.0910090,0.0000000
1956-01-31,21.1690108,-2.1229902,0.0000000
1956-02-01,19.7461812,-15.1378182,0.0000000
1956-02-02,26.7481809,-10.2058186,0.0000000
1956-02-03,33.6601811,-0.2518174,0.0000000
1956-02-04,31.7521811,4.7881813,0.0000000
1956-02-05,35.6941812,16.7761810,0.0000000
1956-02-06,39.6901810,10.7101812,0.0000000
1956-02-07,42.7501815,13.5361806,0.0000000
1956-02-08,38.7361811,13.7701809,0.0000000
1956-02-09,38.8261810,11.8621818,0.0000000
1956-02-10,43.5961812,16.3981809,0.0000000
1956-02-11,45.5221815,24.4621810,0.0000000
1956-02-12,44.8021813,34.4341811,0.0000000
1956-02-13,39.9421808,29.6281812,0.0000000
1956-02-14,33.6781812,23.6881813,0.0000000
1956-02-15,29.6641811,14.7421808,0.0000000
1956-02-16,26.6761810,3.8521804,0.0038776
1956-02-17,33.6961812,21.5281807,0.1620851
1956-02-18,33.5521811,22.8601812,0.0000000
1956-02-19,32.6341811,23.6521813,0.0038776
1956-02-20,38.6821811,28.6921812,0.0263679
1956-02-21,38.5381813,32.6161811,0.8530795
1956-02-22,35.7301812,31.5181811,0.9841435
1956-02-23,35.7841811,10.6561817,0.1046961
1956-02-24,30.7441811,5.9221815,0.0038776
1956-02-25,31.7341811,25.6321811,0.0263679
1956-02-26,32.8501811,14.6881813,0.0038776
1956-02-27,35.7301812,13.9681820,0.0000000
1956-02-28,44.3701809,28.5841813,0.0000000
1956-02-29,39.7441814,20.6101812,0.0000000
1956-03-01,39.0224116,26.0624115,0.0000000
1956-03-02,44.9084120,27.0884118,0.0000000
1956-03-03,41.0744118,31.9304117,0.0041208
1956-03-04,37.9064118,26.5484115,0.1236241
1956-03-05,30.2024117,14.7944111,0.0206040
1956-03-06,30.9944117,7.0004113,0.0000000
1956-03-07,35.9264116,8.0804119,0.0000000
1956-03-08,47.8604109,29.7524117,0.0000000
1956-03-09,45.8084120,24.9824117,0.0000000
1956-03-10,45.5204114,21.9224120,0.0000000
1956-03-11,34.9364117,17.9444111,0.0000000
1956-03-12,42.8924114,17.8724112,0.0000000
1956-03-13,43.0544116,20.1584120,0.0000000
1956-03-14,44.8904116,22.9124115,0.0000000
1956-03-15,52.8824108,21.0044116,0.0000000
1956-03-16,55.8884110,25.9004117,0.0000000
1956-03-17,60.8204123,27.9704119,0.0000000
1956-03-18,60.9464117,24.9464117,0.0000000
1956-03-19,57.8864121,28.9784118,0.0000000
1956-03-20,57.9044125,26.8544116,0.0000000
1956-03-21,57.8684117,34.8644117,0.0000000
1956-03-22,55.9424122,29.8424116,0.0000000
1956-03-23,63.8804119,29.0504117,0.0000000
1956-03-24,65.8604126,28.1324117,0.0000000
1956-03-25,56.1404116,36.9524119,0.0000000
1956-03-26,48.0224112,24.8204114,0.0453288
1956-03-27,57.3104109,19.9424114,0.0000000
1956-03-28,60.8384110,18.1064114,0.0000000
1956-03-29,61.9184117,23.0204114,0.0000000
1956-03-30,59.1104109,26.0984115,0.0000000
1956-03-31,45.4304119,20.0324117,0.1236241
1956-04-01,43.3327220,26.7547219,0.0000000
1956-04-02,44.1607221,23.7847218,0.0000000
1956-04-03,56.9227223,17.2147216,0.0000000
1956-04-04,58.9027213,31.0207218,0.0000000
1956-04-05,53.9347226,25.9267219,0.0000000
1956-04-06,65.8327220,19.0327220,0.0000000
1956-04-07,61.0267219,35.8987218,0.0000000
1956-04-08,65.6527213,19.0507215,0.0000000
1956-04-09,65.0947223,22.2187220,0.0041151
1956-04-10,68.5507224,34.0987219,0.1028774
1956-04-11,60.4687211,28.0507220,0.0082302
1956-04-12,57.8947223,27.1867219,0.0000000
1956-04-13,60.9727223,28.2127218,0.0362128
1956-04-14,63.9067225,28.1407219,0.0082302
1956-04-15,55.0327220,35.9167218,0.0000000
1956-04-16,58.8307214,36.8347218,0.0000000
1956-04-17,57.9847226,37.4107221,0.0000000
1956-04-18,69.7747230,34.9447218,0.0000000
1956-04-19,73.8067225,32.0827218,0.0000000
1956-04-20,78.7387221,29.2027219,0.0000000
1956-04-21,70.9447223,42.0727215,0.0000000
1956-04-22,72.8707217,32.1727219,0.0000000
1956-04-23,71.8807231,32.0647218,0.0000000
1956-04-24,68.8027213,32.1007219,0.0041151
1956-04-25,58.5967212,40.9927216,0.0567883
1956-04-26,52.1167222,38.8687220,0.2131620
1956-04-27,55.8967212,38.7067217,0.2798266
1956-04-28,56.8687211,33.5947218,0.0082302
1956-04-29,62.7187228,31.6507219,0.0000000
1956-04-30,69.6847209,25.9627218,0.0000000
1956-05-01,69.8608268,25.1308278,0.0000000
1956-05-02,66.8368262,37.0468276,0.0000000
1956-05-03,60.0328267,44.9668278,0.0079254
1956-05-04,54.8308278,37.1548275,0.6490917
1956-05-05,56.8828267,37.0108277,0.0348718
1956-05-06,56.9368280,36.0568275,0.1268067
1956-05-07,53.9668269,33.9868275,0.0317017
1956-05-08,57.8548267,37.7668274,0.0000000
1956-05-09,61.8868262,28.0828276,0.0000000
1956-05-10,58.8628274,39.8188276,0.3241496
1956-05-11,43.9048275,31.9348275,0.0871796
1956-05-12,48.9088279,29.8648274,0.0269464
1956-05-13,57.2968276,28.9108277,0.0000000
1956-05-14,68.1148280,28.2808274,0.0000000
1956-05-15,74.1268283,33.2848275,0.0000000
1956-05-16,79.2748260,39.0268275,0.0000000
1956-05-17,80.9128291,38.0008276,0.0000000
1956-05-18,79.0768283,39.9268275,0.0000000
1956-05-19,77.9248260,44.8768275,0.0000000
1956-05-20,77.8708282,40.4848273,0.0000000
1956-05-21,79.9228271,40.0168278,0.0000000
1956-05-22,86.8708282,43.0768275,0.0000000
1956-05-23,79.9948287,41.2588279,0.0000000
1956-05-24,76.3948287,38.8648276,0.0000000
1956-05-25,72.8488265,37.8748277,0.0000000
1956-05-26,66.1168269,37.9108277,0.0673661
1956-05-27,60.9868280,28.9828276,0.0000000
1956-05-28,71.8588279,39.7648276,0.0000000
1956-05-29,78.8428264,40.2328276,0.0000000
1956-05-30,77.8888286,38.1808274,0.2773896
1956-05-31,71.1748260,35.2468274,0.0396271
1956-06-01,75.6267460,33.9927445,0.0000000
1956-06-02,77.8407452,35.9727446,0.0040244
1956-06-03,71.9547444,45.8547444,0.1440752
1956-06-04,64.5027455,38.7447447,0.0040244
1956-06-05,65.4747437,27.9447447,0.0000000
1956-06-06,62.1447430,29.0067446,0.0000000
1956-06-07,75.7527455,33.9207445,0.0000000
1956-06-08,78.8847451,38.9247445,0.0000000
1956-06-09,79.9107445,38.0427445,0.0000000
1956-06-10,75.8967453,31.5267445,0.0000000
1956-06-11,72.9267460,33.7587445,0.0000000
1956-06-12,75.8967453,37.9707446,0.0000000
1956-06-13,72.9087456,39.8967445,0.0080489
1956-06-14,62.0007431,46.8627443,0.8805493
1956-06-15,57.8787449,36.8187444,0.0000000
1956-06-16,58.0227448,37.0167446,0.0000000
1956-06-17,70.9287449,32.0127445,0.0000000
1956-06-18,77.7507431,43.7667446,0.0040244
1956-06-19,73.3947430,47.8527438,0.2012224
1956-06-20,73.5027455,32.8767445,0.0000000
1956-06-21,71.8827462,33.8847445,0.0000000
1956-06-22,86.4627434,34.1007445,0.0000000
1956-06-23,81.6927441,44.6847442,0.0000000
1956-06-24,70.8387429,34.8027446,0.0000000
1956-06-25,77.8947430,44.3067441,0.0000000
1956-06-26,86.7327462,44.7567441,0.0000000
1956-06-27,89.8287449,45.9627443,0.0000000
1956-06-28,85.9227448,44.8287449,0.0000000
1956-06-29,81.6747437,41.9127443,0.0000000
1956-06-30,73.1247437,38.9247445,0.0000000
1956-07-01,71.8028579,39.6368589,0.1019892
1956-07-02,69.8948588,33.7328589,0.0000000
1956-07-03,71.7848575,35.6408589,0.0000000
1956-07-04,74.8088580,42.5168588,0.0000000
